tree_id,split,n_dets,n_sides_observed,naive_B1,gt_B1,maxside_B1,naive_B2,gt_B2,maxside_B2,naive_B3,gt_B3,maxside_B3,naive_B4,gt_B4,maxside_B4,b3frac_naive,b4frac_naive,area_mean,area_p90,area_p10,M01_B1,M01_err_B1,M01_B2,M01_err_B2,M01_B3,M01_err_B3,M01_B4,M01_err_B4,M01_within1,M03_B1,M03_err_B1,M03_B2,M03_err_B2,M03_B3,M03_err_B3,M03_B4,M03_err_B4,M03_within1,M05_B1,M05_err_B1,M05_B2,M05_err_B2,M05_B3,M05_err_B3,M05_B4,M05_err_B4,M05_within1,M06_B1,M06_err_B1,M06_B2,M06_err_B2,M06_B3,M06_err_B3,M06_B4,M06_err_B4,M06_within1,M07_B1,M07_err_B1,M07_B2,M07_err_B2,M07_B3,M07_err_B3,M07_B4,M07_err_B4,M07_within1
DAMIMAS_A21B_0838,train,38,8,0,0,0,3,1,1,14,4,3,21,7,4,0.3684210526315789,0.5526315789473685,0.012933594250263159,0.0169447728386,0.008539282968700001,0,0,2,1,8,4,13,6,False,0,0,2,1,8,4,13,6,False,0,0,2,1,8,4,13,6,False,0,0,2,1,7,3,11,4,False,0,0,2,1,7,3,11,4,False
DAMIMAS_A21B_0839,val,35,8,5,1,1,6,1,1,23,6,4,1,1,1,0.6571428571428571,0.02857142857142857,0.012065208831857143,0.020963356875000002,0.003333672031200001,3,2,3,2,12,6,1,0,False,3,2,3,2,13,7,1,0,False,3,2,3,2,13,7,1,0,False,3,2,3,2,12,6,1,0,False,3,2,3,2,12,6,1,0,False
DAMIMAS_A21B_0840,train,45,8,8,2,2,22,7,3,15,6,3,0,0,0,0.3333333333333333,0.0,0.017520218825244446,0.026460618541600003,0.0068647854688,5,3,15,8,10,4,0,0,False,4,2,13,6,9,3,0,0,False,4,2,13,6,9,3,0,0,False,4,2,12,5,8,2,0,0,False,4,2,12,5,8,2,0,0,False
DAMIMAS_A21B_0841,train,22,8,8,3,2,0,0,0,10,4,2,4,2,1,0.45454545454545453,0.18181818181818182,0.010992468548818184,0.015161906744800002,0.007033688749999999,4,1,0,0,5,1,2,0,True,4,1,0,0,5,1,2,0,True,4,1,0,0,5,1,2,0,True,4,1,0,0,5,1,2,0,True,4,1,0,0,5,1,2,0,True
DAMIMAS_A21B_0842,train,46,8,8,2,2,8,3,2,22,7,4,8,2,1,0.4782608695652174,0.17391304347826086,0.019122354749782605,0.031429896875,0.008138465625,4,2,5,2,13,6,5,3,False,4,2,5,2,13,6,5,3,False,4,2,5,2,13,6,5,3,False,4,2,4,1,12,5,4,2,False,4,2,4,1,12,5,4,2,False
DAMIMAS_A21B_0843,test,34,8,0,0,0,5,1,1,24,9,4,5,3,2,0.7058823529411765,0.14705882352941177,0.005678018926147058,0.0101443158853,0.0023351418749999998,0,0,3,2,12,3,3,0,False,0,0,3,2,13,4,3,0,False,0,0,3,2,13,4,3,0,False,0,0,3,2,12,3,3,0,False,0,0,3,2,12,3,3,0,False
DAMIMAS_A21B_0844,unknown,45,8,4,1,1,14,4,2,23,9,5,4,2,1,0.5111111111111111,0.08888888888888889,0.013113660850711108,0.0229623270834,0.0047988042188,2,1,9,5,14,5,2,0,False,2,1,9,5,14,5,2,0,False,2,1,9,5,14,5,2,0,False,2,1,8,4,12,3,2,0,False,2,1,8,4,12,3,2,0,False
DAMIMAS_A21B_0845,val,20,8,4,1,1,0,0,0,7,3,2,9,4,3,0.35,0.45,0.017229214322899998,0.0244983275,0.0093478196354,2,1,0,0,4,1,5,1,True,2,1,0,0,4,1,5,1,True,2,1,0,0,4,1,5,1,True,2,1,0,0,4,1,5,1,True,2,1,0,0,4,1,5,1,True
DAMIMAS_A21B_0846,train,26,8,0,0,0,15,4,3,11,3,2,0,0,0,0.4230769230769231,0.0,0.02425137012219231,0.0362402678385,0.0151057765625,0,0,8,4,6,3,0,0,False,0,0,8,4,6,3,0,0,False,0,0,8,4,6,3,0,0,False,0,0,8,4,6,3,0,0,False,0,0,8,4,6,3,0,0,False
DAMIMAS_A21B_0847,test,44,8,5,1,1,9,4,2,29,10,5,1,1,1,0.6590909090909091,0.022727272727272728,0.011302659866250002,0.0197947661719,0.0030819496614000004,3,2,5,1,15,5,1,0,False,3,2,5,1,17,7,1,0,False,3,2,5,1,17,7,1,0,False,3,2,5,1,15,5,1,0,False,3,2,5,1,15,5,1,0,False
DAMIMAS_A21B_0848,val,25,8,0,0,0,6,1,1,19,4,3,0,0,0,0.76,0.0,0.0094564171354,0.013946290156200003,0.004534341875,0,0,3,2,10,6,0,0,False,0,0,3,2,10,6,0,0,False,0,0,3,2,10,6,0,0,False,0,0,3,2,10,6,0,0,False,0,0,3,2,10,6,0,0,False
DAMIMAS_A21B_0849,train,19,8,5,1,1,4,1,1,9,4,2,1,1,1,0.47368421052631576,0.05263157894736842,0.011557908251105264,0.019218457135399995,0.005361463489600001,3,2,2,1,5,1,1,0,False,3,2,2,1,5,1,1,0,False,3,2,2,1,5,1,1,0,False,3,2,2,1,5,1,1,0,False,3,2,2,1,5,1,1,0,False
DAMIMAS_A21B_0850,train,43,8,5,1,1,9,2,2,22,6,4,7,4,2,0.5116279069767442,0.16279069767441862,0.016203795603186043,0.02756248000000001,0.009802887031199999,3,2,5,3,13,7,4,0,False,3,2,5,3,13,7,4,0,False,3,2,5,3,13,7,4,0,False,3,2,5,3,12,6,4,0,False,3,2,5,3,12,6,4,0,False
DAMIMAS_A21B_0851,unknown,51,8,0,0,0,17,5,3,31,13,5,3,3,1,0.6078431372549019,0.058823529411764705,0.011062187816588236,0.018818359375,0.004120242448,0,0,9,4,16,3,2,-1,False,0,0,10,5,18,5,2,-1,False,0,0,10,5,18,5,2,-1,False,0,0,9,4,16,3,2,-1,False,0,0,9,4,16,3,2,-1,False
DAMIMAS_A21B_0852,train,14,8,4,2,1,10,3,2,0,0,0,0,0,0,0.0,0.0,0.010499445033500001,0.016458010650900003,0.006184266849099999,2,0,5,2,0,0,0,0,False,2,0,5,2,0,0,0,0,False,2,0,5,2,0,0,0,0,False,2,0,5,2,0,0,0,0,False,2,0,5,2,0,0,0,0,False
DAMIMAS_A21B_0853,unknown,31,8,7,2,1,6,2,1,17,8,3,1,1,1,0.5483870967741935,0.03225806451612903,0.012208424302741933,0.018474084375,0.006621954948,4,2,3,1,9,1,1,0,False,4,2,3,1,9,1,1,0,False,4,2,3,1,9,1,1,0,False,4,2,3,1,9,1,1,0,False,4,2,3,1,9,1,1,0,False
DAMIMAS_A21B_0854,unknown,44,8,11,3,2,10,3,2,15,5,3,8,4,2,0.3409090909090909,0.18181818181818182,0.015231098798522726,0.023346742213600002,0.0081190071355,7,4,7,4,10,5,6,2,False,6,3,6,3,9,4,5,1,False,6,3,6,3,9,4,5,1,False,6,3,5,2,8,3,4,0,False,6,3,5,2,8,3,4,0,False
LONSUM_A21A_0001,train,12,4,0,0,0,0,0,0,12,5,5,0,0,0,1.0,0.0,0.011106040928833334,0.0178498804689,0.004752683177,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True,0,0,0,0,6,1,0,0,True
LONSUM_A21A_0002,test,13,4,0,0,0,9,4,3,4,2,1,0,0,0,0.3076923076923077,0.0,0.016870165985615387,0.027056595000000003,0.0086172379168,0,0,5,1,2,0,0,0,True,0,0,5,1,2,0,0,0,True,0,0,5,1,2,0,0,0,True,0,0,5,1,2,0,0,0,True,0,0,5,1,2,0,0,0,True
LONSUM_A21A_0003,val,15,4,0,0,0,0,0,0,7,4,3,8,6,4,0.4666666666666667,0.5333333333333333,0.007044644809000001,0.011090133645799999,0.00372951375,0,0,0,0,4,0,4,-2,False,0,0,0,0,4,0,4,-2,False,0,0,0,0,4,0,4,-2,False,0,0,0,0,4,0,4,-2,False,0,0,0,0,4,0,4,-2,False
LONSUM_A21A_0004,train,19,4,0,0,0,8,4,3,11,6,3,0,0,0,0.5789473684210527,0.0,0.005744083538947367,0.0094232485418,0.0027734199999999995,0,0,4,0,6,0,0,0,True,0,0,4,0,6,0,0,0,True,0,0,4,0,6,0,0,0,True,0,0,4,0,6,0,0,0,True,0,0,4,0,6,0,0,0,True
LONSUM_A21A_0005,train,11,4,0,0,0,0,0,0,9,5,4,2,2,1,0.8181818181818182,0.18181818181818182,0.003923190411909091,0.007332340103999999,0.0014282125,0,0,0,0,5,0,1,-1,True,0,0,0,0,5,0,1,-1,True,0,0,0,0,5,0,1,-1,True,0,0,0,0,5,0,1,-1,True,0,0,0,0,5,0,1,-1,True
LONSUM_A21A_0006,train,12,4,2,1,1,4,2,1,3,2,1,3,2,2,0.25,0.25,0.011736312543416666,0.0140316510939,0.0078508249218,1,0,2,0,2,0,2,0,True,1,0,2,0,2,0,2,0,True,1,0,2,0,2,0,2,0,True,1,0,2,0,2,0,2,0,True,1,0,2,0,2,0,2,0,True
LONSUM_A21A_0007,test,15,4,0,0,0,0,0,0,15,7,4,0,0,0,1.0,0.0,0.014734539704866666,0.025189105677,0.0073335240103999996,0,0,0,0,8,1,0,0,True,0,0,0,0,8,1,0,0,True,0,0,0,0,8,1,0,0,True,0,0,0,0,8,1,0,0,True,0,0,0,0,8,1,0,0,True
LONSUM_A21A_0008,val,3,3,0,0,0,0,0,0,3,2,1,0,0,0,1.0,0.0,0.009344644618,0.013968803750000001,0.0057161558332,0,0,0,0,1,-1,0,0,True,0,0,0,0,1,-1,0,0,True,0,0,0,0,2,0,0,0,True,0,0,0,0,2,0,0,0,True,0,0,0,0,2,0,0,0,True
LONSUM_A21A_0009,train,13,4,2,1,1,2,1,1,5,3,2,4,3,1,0.38461538461538464,0.3076923076923077,0.007297931790846152,0.0093361173436,0.004721951666799999,1,0,1,0,3,0,2,-1,True,1,0,1,0,3,0,2,-1,True,1,0,1,0,3,0,2,-1,True,1,0,1,0,3,0,2,-1,True,1,0,1,0,3,0,2,-1,True
LONSUM_A21A_0010,train,16,4,0,0,0,7,4,3,7,3,3,2,1,1,0.4375,0.125,0.0115337719238125,0.0161071959635,0.007327044401,0,0,4,0,4,1,1,0,True,0,0,4,0,4,1,1,0,True,0,0,4,0,4,1,1,0,True,0,0,4,0,4,1,1,0,True,0,0,4,0,4,1,1,0,True
LONSUM_A21A_0011,train,20,4,0,0,0,2,1,1,17,10,6,1,1,1,0.85,0.05,0.005076945885400001,0.007820152239500002,0.0017298801303,0,0,1,0,9,-1,1,0,True,0,0,1,0,9,-1,1,0,True,0,0,1,0,9,-1,1,0,True,0,0,1,0,9,-1,1,0,True,0,0,1,0,9,-1,1,0,True
LONSUM_A21A_0012,train,11,4,0,0,0,5,2,2,4,2,2,2,1,1,0.36363636363636365,0.18181818181818182,0.010741603243363635,0.015340278646,0.005133443749999999,0,0,3,1,2,0,1,0,True,0,0,3,1,2,0,1,0,True,0,0,3,1,2,0,1,0,True,0,0,3,1,2,0,1,0,True,0,0,3,1,2,0,1,0,True
LONSUM_A21A_0013,train,6,4,0,0,0,0,0,0,6,3,2,0,0,0,1.0,0.0,0.008703755425333332,0.011412746875,0.005517196875,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True
LONSUM_A21A_0014,train,9,4,0,0,0,0,0,0,8,4,3,1,1,1,0.8888888888888888,0.1111111111111111,0.012284506799777778,0.015660769999999997,0.0091241768228,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True
LONSUM_A21A_0015,train,17,4,0,0,0,0,0,0,13,6,4,4,3,2,0.7647058823529411,0.23529411764705882,0.0041484794883529415,0.008145680729200001,0.0019825955208,0,0,0,0,7,1,2,-1,True,0,0,0,0,7,1,2,-1,True,0,0,0,0,7,1,2,-1,True,0,0,0,0,7,1,2,-1,True,0,0,0,0,7,1,2,-1,True
LONSUM_A21A_0016,val,4,3,0,0,0,0,0,0,4,2,2,0,0,0,1.0,0.0,0.0134742996745,0.018392215625,0.006037680963600001,0,0,0,0,2,0,0,0,True,0,0,0,0,2,0,0,0,True,0,0,0,0,2,0,0,0,True,0,0,0,0,2,0,0,0,True,0,0,0,0,2,0,0,0,True
LONSUM_A21A_0017,train,5,4,0,0,0,0,0,0,5,2,2,0,0,0,1.0,0.0,0.0099801760938,0.013506231979200001,0.0057392669791999995,0,0,0,0,3,1,0,0,True,0,0,0,0,3,1,0,0,True,0,0,0,0,3,1,0,0,True,0,0,0,0,3,1,0,0,True,0,0,0,0,3,1,0,0,True
LONSUM_A21A_0018,val,12,4,0,0,0,5,2,2,6,3,2,1,1,1,0.5,0.08333333333333333,0.011089409722249999,0.0150097007032,0.0074954584116,0,0,3,1,3,0,1,0,True,0,0,3,1,3,0,1,0,True,0,0,3,1,3,0,1,0,True,0,0,3,1,3,0,1,0,True,0,0,3,1,3,0,1,0,True
LONSUM_A21A_0019,train,17,4,0,0,0,2,1,1,13,7,4,2,1,1,0.7647058823529411,0.11764705882352941,0.011150678890941177,0.0167487305208,0.0042949009374000004,0,0,1,0,7,0,1,0,True,0,0,1,0,7,0,1,0,True,0,0,1,0,7,0,1,0,True,0,0,1,0,7,0,1,0,True,0,0,1,0,7,0,1,0,True
LONSUM_A21A_0020,train,8,4,0,0,0,3,1,1,5,3,2,0,0,0,0.625,0.0,0.010118719433625,0.0139602725,0.0060622738802,0,0,2,1,3,0,0,0,True,0,0,2,1,3,0,0,0,True,0,0,2,1,3,0,0,0,True,0,0,2,1,3,0,0,0,True,0,0,2,1,3,0,0,0,True
LONSUM_A21A_0021,val,14,4,0,0,0,3,1,1,10,5,4,1,1,1,0.7142857142857143,0.07142857142857142,0.004159160081857143,0.005771476875000001,0.0023976030469000003,0,0,2,1,5,0,1,0,True,0,0,2,1,5,0,1,0,True,0,0,2,1,5,0,1,0,True,0,0,2,1,5,0,1,0,True,0,0,2,1,5,0,1,0,True
LONSUM_A21A_0022,train,8,3,0,0,0,6,3,3,2,2,1,0,0,0,0.25,0.0,0.00806335078125,0.010463543125,0.00617091375,0,0,3,0,1,-1,0,0,True,0,0,3,0,1,-1,0,0,True,0,0,3,0,1,-1,0,0,True,0,0,3,0,1,-1,0,0,True,0,0,3,0,1,-1,0,0,True
LONSUM_A21A_0023,train,16,4,0,0,0,0,0,0,16,8,5,0,0,0,1.0,0.0,0.0055011587890625,0.007232726172,0.003021253125,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True,0,0,0,0,8,0,0,0,True
LONSUM_A21A_0024,train,5,4,0,0,0,0,0,0,4,1,1,1,1,1,0.8,0.2,0.007131347864600001,0.008999026302200001,0.0052075160416,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True
LONSUM_A21A_0025,train,12,4,0,0,0,0,0,0,9,4,3,3,1,1,0.75,0.25,0.00790216161025,0.011113420625,0.0048539707552,0,0,0,0,5,1,2,1,True,0,0,0,0,5,1,2,1,True,0,0,0,0,5,1,2,1,True,0,0,0,0,5,1,2,1,True,0,0,0,0,5,1,2,1,True
LONSUM_A21A_0026,test,9,3,0,0,0,3,1,1,3,3,2,3,1,1,0.3333333333333333,0.3333333333333333,0.010263405816,0.015246705573000003,0.005985710885400001,0,0,2,1,2,-1,2,1,True,0,0,2,1,2,-1,2,1,True,0,0,2,1,2,-1,2,1,True,0,0,2,1,2,-1,2,1,True,0,0,2,1,2,-1,2,1,True
LONSUM_A21A_0027,train,21,4,0,0,0,0,0,0,11,5,3,10,4,3,0.5238095238095238,0.47619047619047616,0.008265512078380952,0.014705509896,0.003062332552,0,0,0,0,6,1,5,1,True,0,0,0,0,6,1,5,1,True,0,0,0,0,6,1,5,1,True,0,0,0,0,6,1,5,1,True,0,0,0,0,6,1,5,1,True
LONSUM_A21A_0028,test,18,4,0,0,0,1,1,1,15,8,4,2,1,1,0.8333333333333334,0.1111111111111111,0.0068198482205,0.0128275192448,0.0024981958855,0,0,1,0,8,0,1,0,True,0,0,1,0,8,0,1,0,True,0,0,1,0,8,0,1,0,True,0,0,1,0,8,0,1,0,True,0,0,1,0,8,0,1,0,True
LONSUM_A21A_0029,train,16,4,0,0,0,4,2,1,9,6,3,3,2,1,0.5625,0.1875,0.0054213972330625,0.0074585216145000004,0.0038451984375,0,0,2,0,5,-1,2,0,True,0,0,2,0,5,-1,2,0,True,0,0,2,0,5,-1,2,0,True,0,0,2,0,5,-1,2,0,True,0,0,2,0,5,-1,2,0,True
LONSUM_A21A_0030,train,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0.0,0.0,0.007128392882000001,0.009619861666800001,0.00499609375,0,0,1,0,0,0,0,0,True,0,0,1,0,0,0,0,0,True,0,0,2,1,0,0,0,0,True,0,0,2,1,0,0,0,0,True,0,0,2,1,0,0,0,0,True
LONSUM_A21A_0031,train,16,4,0,0,0,3,1,1,13,6,4,0,0,0,0.8125,0.0,0.0074481156901250005,0.012416117447999999,0.003133151953,0,0,2,1,7,1,0,0,True,0,0,2,1,7,1,0,0,True,0,0,2,1,7,1,0,0,True,0,0,2,1,7,1,0,0,True,0,0,2,1,7,1,0,0,True
LONSUM_A21A_0032,train,2,2,0,0,0,0,0,0,2,1,1,0,0,0,1.0,0.0,0.0047049680989999995,0.0047593386198000005,0.004650597578199999,0,0,0,0,1,0,0,0,True,0,0,0,0,1,0,0,0,True,0,0,0,0,1,0,0,0,True,0,0,0,0,1,0,0,0,True,0,0,0,0,1,0,0,0,True
LONSUM_A21A_0033,train,10,4,0,0,0,0,0,0,8,3,3,2,1,1,0.8,0.2,0.0046610604948,0.0060019641666,0.0030853354689000002,0,0,0,0,4,1,1,0,True,0,0,0,0,4,1,1,0,True,0,0,0,0,4,1,1,0,True,0,0,0,0,4,1,1,0,True,0,0,0,0,4,1,1,0,True
LONSUM_A21A_0034,train,17,4,1,1,1,2,1,1,10,5,3,4,2,2,0.5882352941176471,0.23529411764705882,0.006231702833941177,0.008800329375,0.0041373740624,1,0,1,0,5,0,2,0,True,1,0,1,0,5,0,2,0,True,1,0,1,0,5,0,2,0,True,1,0,1,0,5,0,2,0,True,1,0,1,0,5,0,2,0,True
LONSUM_A21A_0035,train,16,4,0,0,0,0,0,0,14,6,4,2,1,1,0.875,0.125,0.0032051631185,0.005070372786500001,0.0012817643230000001,0,0,0,0,7,1,1,0,True,0,0,0,0,7,1,1,0,True,0,0,0,0,7,1,1,0,True,0,0,0,0,7,1,1,0,True,0,0,0,0,7,1,1,0,True
LONSUM_A21A_0036,train,15,4,0,0,0,3,1,1,12,6,4,0,0,0,0.8,0.0,0.0059805261631999986,0.009522975,0.002334174948,0,0,2,1,6,0,0,0,True,0,0,2,1,6,0,0,0,True,0,0,2,1,6,0,0,0,True,0,0,2,1,6,0,0,0,True,0,0,2,1,6,0,0,0,True
LONSUM_A21A_0037,train,5,4,0,0,0,0,0,0,0,0,0,5,2,2,0.0,1.0,0.0025279720834,0.0039918233334,0.0014130785938000002,0,0,0,0,0,0,3,1,True,0,0,0,0,0,0,3,1,True,0,0,0,0,0,0,3,1,True,0,0,0,0,0,0,3,1,True,0,0,0,0,0,0,3,1,True
LONSUM_A21A_0038,val,16,4,0,0,0,4,2,2,3,1,1,9,4,3,0.1875,0.5625,0.0072383297526250005,0.009013278776,0.004829076823,0,0,2,0,2,1,5,1,True,0,0,2,0,2,1,5,1,True,0,0,2,0,2,1,5,1,True,0,0,2,0,2,1,5,1,True,0,0,2,0,2,1,5,1,True
LONSUM_A21A_0039,train,12,4,0,0,0,0,0,0,12,7,4,0,0,0,1.0,0.0,0.009796487977416666,0.0143752039323,0.005504528619800001,0,0,0,0,6,-1,0,0,True,0,0,0,0,6,-1,0,0,True,0,0,0,0,6,-1,0,0,True,0,0,0,0,6,-1,0,0,True,0,0,0,0,6,-1,0,0,True
LONSUM_A21A_0040,train,10,4,0,0,0,0,0,0,10,4,3,0,0,0,1.0,0.0,0.0086709955729,0.0117714271354,0.0042771375,0,0,0,0,5,1,0,0,True,0,0,0,0,5,1,0,0,True,0,0,0,0,5,1,0,0,True,0,0,0,0,5,1,0,0,True,0,0,0,0,5,1,0,0,True
LONSUM_A21A_0041,train,6,4,0,0,0,0,0,0,6,3,2,0,0,0,1.0,0.0,0.0036330672743333328,0.0049828781249999995,0.0020979890624999997,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True,0,0,0,0,3,0,0,0,True
LONSUM_A21A_0042,train,5,3,0,0,0,0,0,0,3,1,1,2,1,1,0.6,0.4,0.006882161249999999,0.0077177825,0.006057152291599999,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True
LONSUM_A21A_0043,train,9,4,0,0,0,0,0,0,7,4,2,2,1,1,0.7777777777777778,0.2222222222222222,0.007433079311333333,0.0122089475,0.0020216702084,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True,0,0,0,0,4,0,1,0,True
LONSUM_A21A_0044,train,16,4,0,0,0,2,1,1,14,8,5,0,0,0,0.875,0.0,0.007065980371125,0.010807652474,0.003148607552,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True,0,0,1,0,7,-1,0,0,True
LONSUM_A21A_0045,train,12,4,3,1,1,3,1,1,6,4,3,0,0,0,0.5,0.0,0.005380523546,0.0079248501823,0.0037971938541000003,1,0,2,1,3,-1,0,0,True,1,0,2,1,3,-1,0,0,True,2,1,2,1,3,-1,0,0,True,2,1,2,1,3,-1,0,0,True,2,1,2,1,3,-1,0,0,True
LONSUM_A21A_0046,val,4,3,0,0,0,0,0,0,3,1,1,1,1,1,0.75,0.25,0.00495949205725,0.006800593906199999,0.0032077478125,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True,0,0,0,0,2,1,1,0,True
LONSUM_A21A_0047,train,14,4,0,0,0,0,0,0,10,5,3,4,3,2,0.7142857142857143,0.2857142857142857,0.0044674781249999995,0.010112615755100004,0.0014174704688,0,0,0,0,5,0,2,-1,True,0,0,0,0,5,0,2,-1,True,0,0,0,0,5,0,2,-1,True,0,0,0,0,5,0,2,-1,True,0,0,0,0,5,0,2,-1,True
LONSUM_A21A_0048,train,15,4,0,0,0,6,2,2,9,4,4,0,0,0,0.6,0.0,0.006405115624999999,0.01231789875,0.0025107369792,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True,0,0,3,1,5,1,0,0,True
LONSUM_A21A_0049,test,7,4,0,0,0,0,0,0,4,1,1,3,1,1,0.5714285714285714,0.42857142857142855,0.008733953236571428,0.0111370046876,0.006738305729,0,0,0,0,2,1,2,1,True,0,0,0,0,2,1,2,1,True,0,0,0,0,2,1,2,1,True,0,0,0,0,2,1,2,1,True,0,0,0,0,2,1,2,1,True
LONSUM_A21A_0050,train,19,4,0,0,0,8,4,3,7,3,3,4,2,2,0.3684210526315789,0.21052631578947367,0.006370401151315788,0.0076390112499999975,0.004716118125,0,0,4,0,4,1,2,0,True,0,0,4,0,4,1,2,0,True,0,0,4,0,4,1,2,0,True,0,0,4,0,4,1,2,0,True,0,0,4,0,4,1,2,0,True
LONSUM_A21A_0051,test,14,4,0,0,0,0,0,0,14,6,4,0,0,0,1.0,0.0,0.003618919438214286,0.005313731640600001,0.0020907240886,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True
LONSUM_A21A_0052,train,8,4,0,0,0,0,0,0,8,4,3,0,0,0,1.0,0.0,0.008228251139375,0.013746125468799998,0.0046323192188,0,0,0,0,4,0,0,0,True,0,0,0,0,4,0,0,0,True,0,0,0,0,4,0,0,0,True,0,0,0,0,4,0,0,0,True,0,0,0,0,4,0,0,0,True
LONSUM_A21A_0053,test,12,4,2,1,1,1,1,1,7,3,2,2,1,1,0.5833333333333334,0.16666666666666666,0.007138865820333334,0.009244570625,0.0047822606250000005,1,0,1,0,4,1,1,0,True,1,0,1,0,4,1,1,0,True,1,0,1,0,4,1,1,0,True,1,0,1,0,4,1,1,0,True,1,0,1,0,4,1,1,0,True
LONSUM_A21A_0054,val,15,4,0,0,0,7,3,3,7,3,3,1,1,1,0.4666666666666667,0.06666666666666667,0.010639083385400002,0.0134734561458,0.0071972227084,0,0,4,1,4,1,1,0,True,0,0,4,1,4,1,1,0,True,0,0,4,1,4,1,1,0,True,0,0,4,1,4,1,1,0,True,0,0,4,1,4,1,1,0,True
LONSUM_A21A_0055,test,11,4,0,0,0,1,0,1,9,6,3,1,1,1,0.8181818181818182,0.09090909090909091,0.004527111411,0.007492649999999999,0.002351901302,0,0,1,1,5,-1,1,0,True,0,0,1,1,5,-1,1,0,True,0,0,1,1,5,-1,1,0,True,0,0,1,1,5,-1,1,0,True,0,0,1,1,5,-1,1,0,True
LONSUM_A21A_0056,train,13,4,0,0,0,0,0,0,13,7,4,0,0,0,1.0,0.0,0.00877559375,0.014708981041600002,0.0035455535416,0,0,0,0,7,0,0,0,True,0,0,0,0,7,0,0,0,True,0,0,0,0,7,0,0,0,True,0,0,0,0,7,0,0,0,True,0,0,0,0,7,0,0,0,True
LONSUM_A21A_0057,train,3,2,0,0,0,0,0,0,2,2,1,1,1,1,0.6666666666666666,0.3333333333333333,0.005842596007000001,0.008399487031400001,0.0037275451561999996,0,0,0,0,1,-1,1,0,True,0,0,0,0,1,-1,1,0,True,0,0,0,0,1,-1,1,0,True,0,0,0,0,1,-1,1,0,True,0,0,0,0,1,-1,1,0,True
LONSUM_A21A_0058,train,18,4,0,0,0,6,3,3,7,4,3,5,4,2,0.3888888888888889,0.2777777777777778,0.01481341222511111,0.025620408437500002,0.0091803326301,0,0,3,0,4,0,3,-1,True,0,0,3,0,4,0,3,-1,True,0,0,3,0,4,0,3,-1,True,0,0,3,0,4,0,3,-1,True,0,0,3,0,4,0,3,-1,True
LONSUM_A21A_0059,train,18,4,0,0,0,0,0,0,14,9,5,4,2,2,0.7777777777777778,0.2222222222222222,0.008807410098388889,0.016631600625,0.0028344624739,0,0,0,0,7,-2,2,0,False,0,0,0,0,7,-2,2,0,False,0,0,0,0,7,-2,2,0,False,0,0,0,0,7,-2,2,0,False,0,0,0,0,7,-2,2,0,False
LONSUM_A21A_0060,train,12,4,0,0,0,3,1,1,9,4,3,0,0,0,0.75,0.0,0.01980119210075,0.031464517317800006,0.010542208125,0,0,2,1,5,1,0,0,True,0,0,2,1,5,1,0,0,True,0,0,2,1,5,1,0,0,True,0,0,2,1,5,1,0,0,True,0,0,2,1,5,1,0,0,True
LONSUM_A21A_0061,val,11,4,3,1,1,0,0,0,8,5,3,0,0,0,0.7272727272727273,0.0,0.015130731912909092,0.022326573697999997,0.006699196875,1,0,0,0,4,-1,0,0,True,1,0,0,0,4,-1,0,0,True,2,1,0,0,4,-1,0,0,True,2,1,0,0,4,-1,0,0,True,2,1,0,0,4,-1,0,0,True
