tree_id,split,n_dets,n_sides,b3frac,naive_B1,naive_B2,naive_B3,naive_B4,gt_B1,gt_B2,gt_B3,gt_B4,M31_B1,M31_B2,M31_B3,M31_B4,M31_err_B1,M31_err_B2,M31_err_B3,M31_err_B4,M31_within1,M30_sa_within1,M30_sa_B1,M30_sa_B2,M30_sa_B3,M30_sa_B4,vis_within1,vis_B1,vis_B2,vis_B3,vis_B4,sid_within1,sid_B1,sid_B2,sid_B3,sid_B4,gmb_within1,gmb_B1,gmb_B2,gmb_B3,gmb_B4,med_within1,med_B1,med_B2,med_B3,med_B4,adp_within1,adp_B1,adp_B2,adp_B3,adp_B4
DAMIMAS_A21B_0774,train,8,4,0.75,1,1,6,0,1,1,6,0,1,1,3,0,0,0,-3,0,False,False,1,1,3,0,False,1,1,3,0,False,1,1,3,0,False,1,1,3,0,False,1,1,3,0,False,0,1,3,0
DAMIMAS_A21B_0775,val,17,4,0.7058823529411765,0,5,12,0,0,2,7,0,0,3,6,0,0,1,-1,0,True,True,0,2,6,0,True,0,3,6,0,True,0,3,6,0,True,0,3,6,0,True,0,3,6,0,True,0,3,7,0
DAMIMAS_A21B_0776,val,17,4,0.47058823529411764,2,3,8,4,1,1,4,2,1,2,4,2,0,1,0,0,True,True,1,2,4,2,True,1,2,4,2,True,1,2,4,2,True,1,2,4,2,True,1,2,4,2,True,1,2,4,2
DAMIMAS_A21B_0777,train,18,4,0.3333333333333333,6,0,6,6,2,0,3,3,3,0,3,4,1,0,0,1,True,True,3,0,3,4,True,3,0,3,3,True,3,0,3,3,True,3,0,3,3,True,3,0,3,3,True,3,0,3,4
DAMIMAS_A21B_0778,test,9,4,0.5555555555555556,0,0,5,4,0,0,5,3,0,0,3,2,0,0,-2,-1,False,False,0,0,3,2,False,0,0,3,2,False,0,0,3,2,False,0,0,3,2,False,0,0,3,2,False,0,0,3,2
DAMIMAS_A21B_0779,train,14,4,0.5714285714285714,3,3,8,0,1,1,4,0,1,2,4,0,0,1,0,0,True,True,2,2,4,0,True,2,2,4,0,True,2,2,4,0,True,1,2,4,0,True,2,2,4,0,True,1,2,4,0
DAMIMAS_A21B_0780,train,7,4,0.14285714285714285,0,0,1,6,0,0,1,4,0,0,1,3,0,0,0,-1,True,True,0,0,1,4,True,0,0,1,3,True,0,0,1,3,True,0,0,1,3,True,0,0,1,3,True,0,0,1,3
DAMIMAS_A21B_0781,train,22,4,0.4090909090909091,0,7,9,6,0,4,5,3,0,4,5,3,0,0,0,0,True,True,0,4,5,4,True,0,4,5,3,True,0,4,5,3,True,0,4,5,3,True,0,4,5,3,True,0,4,5,4
DAMIMAS_A21B_0782,val,7,4,0.8571428571428571,0,0,6,1,0,0,3,1,0,0,3,1,0,0,0,0,True,True,0,0,3,1,True,0,0,3,1,True,0,0,3,1,True,0,0,3,1,True,0,0,3,1,True,0,0,3,1
DAMIMAS_A21B_0783,val,23,4,0.5652173913043478,3,3,13,4,1,2,8,3,2,2,7,2,1,0,-1,-1,True,True,2,2,7,2,True,2,2,7,2,True,2,2,7,2,True,2,2,7,2,True,2,2,7,2,True,2,2,8,3
DAMIMAS_A21B_0784,train,13,4,0.46153846153846156,0,6,6,1,0,3,4,1,0,3,3,1,0,0,-1,0,True,True,0,3,3,1,True,0,3,3,1,True,0,3,3,1,True,0,3,3,1,True,0,3,3,1,True,0,3,3,1
DAMIMAS_A21B_0785,train,14,4,0.7142857142857143,0,4,10,0,0,2,4,0,0,2,5,0,0,0,1,0,True,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0,True,0,2,5,0
DAMIMAS_A21B_0786,val,6,4,0.3333333333333333,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,True,True,1,1,1,0,True,1,1,1,0,True,1,1,1,0,True,1,1,1,0,True,1,1,1,0,True,1,1,1,0
DAMIMAS_A21B_0787,val,12,4,0.5833333333333334,0,5,7,0,0,3,4,0,0,3,4,0,0,0,0,0,True,True,0,2,4,0,True,0,3,4,0,True,0,3,4,0,True,0,3,4,0,True,0,3,4,0,True,0,3,4,0
DAMIMAS_A21B_0788,train,21,4,0.6666666666666666,0,2,14,5,0,1,7,3,0,1,8,3,0,0,1,0,True,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3
DAMIMAS_A21B_0789,train,26,4,0.2692307692307692,4,8,7,7,2,5,4,5,2,5,4,4,0,0,0,-1,True,True,2,4,4,4,True,2,5,4,4,True,2,5,4,4,True,2,5,4,4,True,2,5,4,4,True,2,5,4,4
DAMIMAS_A21B_0790,train,15,4,0.7333333333333333,4,0,11,0,2,0,6,0,2,0,6,0,0,0,0,0,True,True,2,0,6,0,True,2,0,6,0,True,2,0,6,0,True,2,0,6,0,True,2,0,6,0,True,2,0,6,0
DAMIMAS_A21B_0791,test,9,4,0.7777777777777778,0,2,7,0,0,1,4,0,0,1,4,0,0,0,0,0,True,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0,True,0,1,4,0
DAMIMAS_A21B_0792,train,22,4,0.6363636363636364,0,6,14,2,0,3,7,2,0,3,8,2,0,0,1,0,True,True,0,3,8,2,True,0,3,8,1,True,0,3,8,2,True,0,3,8,2,True,0,3,8,2,True,0,3,8,1
DAMIMAS_A21B_0793,train,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0
DAMIMAS_A21B_0794,val,20,4,0.8,0,4,16,0,0,2,9,0,0,2,9,0,0,0,0,0,True,True,0,2,9,0,True,0,2,9,0,True,0,2,9,0,True,0,2,9,0,True,0,2,9,0,True,0,2,9,0
DAMIMAS_A21B_0795,val,8,4,0.5,2,2,4,0,1,1,3,0,1,1,2,0,0,0,-1,0,True,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0
DAMIMAS_A21B_0796,val,13,4,0.8461538461538461,0,0,11,2,0,0,5,1,0,0,6,1,0,0,1,0,True,True,0,0,6,1,True,0,0,6,1,True,0,0,6,1,True,0,0,6,1,True,0,0,6,1,True,0,0,6,1
DAMIMAS_A21B_0797,train,13,4,0.3076923076923077,2,7,4,0,1,4,2,0,1,4,2,0,0,0,0,0,True,True,1,4,2,0,True,1,4,2,0,True,1,4,2,0,True,1,4,2,0,True,1,4,2,0,True,1,4,2,0
DAMIMAS_A21B_0798,train,14,4,0.5,2,5,7,0,1,2,4,0,1,3,4,0,0,1,0,0,True,True,1,2,4,0,True,1,3,4,0,True,1,3,4,0,True,1,3,4,0,True,1,3,4,0,True,1,3,4,0
DAMIMAS_A21B_0799,train,15,4,0.6666666666666666,0,0,10,5,0,0,5,3,0,0,5,3,0,0,0,0,True,True,0,0,5,3,True,0,0,6,3,True,0,0,6,3,True,0,0,5,3,True,0,0,6,3,True,0,0,5,3
DAMIMAS_A21B_0800,train,17,4,0.4117647058823529,0,5,7,5,0,2,5,3,0,3,4,3,0,1,-1,0,True,True,0,2,4,3,True,0,3,4,3,True,0,3,4,3,True,0,3,4,3,True,0,3,4,3,True,0,3,4,3
DAMIMAS_A21B_0801,train,21,4,0.19047619047619047,2,8,4,7,1,4,2,3,1,4,2,4,0,0,0,1,True,True,1,4,2,4,True,1,4,2,4,True,1,4,2,4,True,1,4,2,4,True,1,4,2,4,True,1,5,2,4
DAMIMAS_A21B_0802,train,14,4,0.2857142857142857,1,3,4,6,1,2,2,4,1,2,2,3,0,0,0,-1,True,True,1,2,2,4,True,1,2,2,3,True,1,2,2,3,True,1,2,2,3,True,1,2,2,3,True,0,2,2,4
DAMIMAS_A21B_0803,train,25,4,0.52,2,2,13,8,1,1,8,4,1,1,7,4,0,0,-1,0,True,True,1,1,7,5,True,1,1,7,4,True,1,1,7,4,True,1,1,7,4,True,1,1,7,4,True,1,1,8,5
DAMIMAS_A21B_0804,train,17,4,0.5294117647058824,2,4,9,2,1,2,5,1,1,2,5,1,0,0,0,0,True,True,1,2,5,1,True,1,2,5,1,True,1,2,5,1,True,1,2,5,1,True,1,2,5,1,True,1,2,5,1
DAMIMAS_A21B_0805,train,26,4,0.2692307692307692,5,7,7,7,2,4,3,3,3,4,4,4,1,0,1,1,True,True,2,4,4,4,True,3,4,4,4,True,3,4,4,4,True,3,4,4,4,True,3,4,4,4,True,3,4,4,4
DAMIMAS_A21B_0806,train,14,4,0.7142857142857143,2,0,10,2,1,0,5,1,1,0,5,1,0,0,0,0,True,True,1,0,5,1,True,1,0,5,1,True,1,0,5,1,True,1,0,5,1,True,1,0,5,1,True,1,0,5,1
DAMIMAS_A21B_0807,train,20,4,0.1,0,2,2,16,0,1,1,10,0,1,1,9,0,0,0,-1,True,True,0,1,1,10,True,0,1,1,9,True,0,1,1,9,True,0,1,1,9,True,0,1,1,9,True,0,1,1,10
DAMIMAS_A21B_0808,unknown,22,4,0.2727272727272727,5,3,6,8,2,1,3,4,3,2,3,5,1,1,0,1,True,True,2,2,3,5,True,3,2,3,4,True,3,2,3,4,True,3,2,3,4,True,3,2,3,4,True,3,2,3,5
DAMIMAS_A21B_0809,unknown,24,4,0.5,5,4,12,3,2,2,6,2,3,2,7,2,1,0,1,0,True,True,2,2,6,2,True,3,2,7,2,True,3,2,7,2,True,3,2,7,2,True,3,2,7,2,True,3,2,7,2
DAMIMAS_A21B_0810,unknown,46,8,0.6304347826086957,3,5,29,9,1,1,8,4,1,1,9,6,0,0,1,2,False,False,1,1,9,6,False,2,3,15,5,False,2,3,15,5,False,2,3,17,6,False,2,3,15,5,False,2,3,20,7
DAMIMAS_A21B_0811,unknown,48,8,0.75,9,3,36,0,2,1,14,0,2,1,11,0,0,0,-3,0,False,False,2,1,11,0,False,5,2,19,0,False,5,2,19,0,False,5,2,22,0,False,5,2,19,0,False,6,2,25,0
DAMIMAS_A21B_0812,unknown,40,8,0.4,12,12,16,0,2,4,5,0,3,3,5,0,1,-1,0,0,True,True,3,3,5,0,False,6,7,8,0,False,6,7,8,0,False,6,7,9,0,False,6,7,8,0,False,7,8,11,0
DAMIMAS_A21B_0813,unknown,23,8,0.7391304347826086,3,0,17,3,1,0,6,3,1,0,5,2,0,0,-1,-1,True,True,1,0,5,2,False,2,0,9,2,False,2,0,9,2,False,2,0,9,2,False,2,0,9,2,False,2,0,10,2
DAMIMAS_A21B_0814,test,24,8,0.875,0,0,21,3,0,0,6,1,0,0,7,2,0,0,1,1,True,True,0,0,7,2,False,0,0,11,2,False,0,0,11,2,False,0,0,11,2,False,0,0,11,2,False,0,0,12,2
DAMIMAS_A21B_0815,train,51,8,0.6666666666666666,5,9,34,3,1,2,9,2,1,2,11,2,0,0,2,0,False,False,1,2,11,2,False,3,5,18,2,False,3,5,18,2,False,3,5,20,2,False,3,5,18,2,False,3,6,23,2
DAMIMAS_A21B_0816,train,45,8,0.5777777777777777,5,13,26,1,1,4,13,1,1,3,8,1,0,-1,-5,0,False,False,1,3,8,1,False,3,7,14,1,False,3,7,14,1,False,3,8,16,1,False,3,7,14,1,False,3,9,18,1
DAMIMAS_A21B_0817,val,28,8,0.25,14,7,7,0,3,2,3,0,4,2,2,0,1,0,-1,0,True,True,4,2,2,0,False,8,4,4,0,False,8,4,4,0,False,8,4,4,0,False,8,4,4,0,False,8,4,4,0
DAMIMAS_A21B_0818,train,40,8,0.55,0,18,22,0,0,4,6,0,0,5,7,0,0,1,1,0,True,True,0,5,7,0,False,0,10,12,0,False,0,10,12,0,False,0,11,13,0,False,0,10,12,0,False,0,12,15,0
DAMIMAS_A21B_0819,train,44,8,0.7272727272727273,0,9,32,3,0,2,11,3,0,2,10,2,0,0,-1,-1,True,True,0,2,10,2,False,0,5,17,2,False,0,5,17,2,False,0,5,19,2,False,0,5,17,2,False,0,6,22,2
DAMIMAS_A21B_0820,train,47,8,0.7446808510638298,0,12,35,0,0,2,8,0,0,3,11,0,0,1,3,0,False,False,0,3,11,0,False,0,7,19,0,False,0,7,19,0,False,0,7,21,0,False,0,7,19,0,False,0,8,24,0
DAMIMAS_A21B_0821,val,23,8,0.34782608695652173,9,5,8,1,2,2,4,1,2,2,3,1,0,0,-1,0,True,True,2,2,3,1,False,5,3,4,1,False,5,3,4,1,False,5,3,4,1,False,5,3,4,1,False,5,3,5,1
DAMIMAS_A21B_0822,test,38,8,0.8157894736842105,4,3,31,0,1,1,10,0,1,1,10,0,0,0,0,0,True,True,1,1,10,0,False,2,2,16,0,False,2,2,16,0,False,2,2,18,0,False,2,2,16,0,False,2,2,20,0
DAMIMAS_A21B_0823,train,57,8,0.6491228070175439,8,5,37,7,2,1,9,2,2,1,12,4,0,0,3,2,False,False,2,1,12,4,False,4,3,20,4,False,4,3,20,4,False,4,3,22,4,False,4,3,20,4,False,5,3,25,5
DAMIMAS_A21B_0824,val,41,8,0.24390243902439024,9,22,10,0,2,5,3,0,2,6,3,0,0,1,0,0,True,True,2,6,3,0,False,5,12,5,0,False,5,12,5,0,False,5,13,6,0,False,5,12,5,0,False,5,15,7,0
DAMIMAS_A21B_0825,val,29,8,0.6206896551724138,7,0,18,4,2,0,7,3,2,0,6,2,0,0,-1,-1,True,True,2,0,6,2,False,4,0,9,2,False,4,0,9,2,False,4,0,10,2,False,4,0,9,2,False,4,0,11,3
DAMIMAS_A21B_0826,val,21,8,0.47619047619047616,0,11,10,0,0,3,3,0,0,3,3,0,0,0,0,0,True,True,0,3,3,0,False,0,6,5,0,False,0,6,5,0,False,0,6,5,0,False,0,6,5,0,False,0,6,6,0
DAMIMAS_A21B_0827,train,45,8,0.6888888888888889,5,4,31,5,1,1,8,5,1,1,10,3,0,0,2,-2,False,False,1,1,10,3,False,3,2,16,3,False,3,2,16,3,False,3,2,18,3,False,3,2,16,3,False,3,3,21,4
DAMIMAS_A21B_0828,train,49,8,0.4489795918367347,5,22,22,0,2,6,8,0,1,6,7,0,-1,0,-1,0,True,True,1,6,7,0,False,3,12,12,0,False,3,12,12,0,False,3,13,13,0,False,3,12,12,0,False,3,15,15,0
DAMIMAS_A21B_0829,val,33,8,0.5151515151515151,7,5,17,4,2,1,6,2,2,1,5,2,0,0,-1,0,True,True,2,1,5,2,False,4,3,9,2,False,4,3,9,2,False,4,3,10,2,False,4,3,9,2,False,4,3,11,3
DAMIMAS_A21B_0830,train,34,8,0.4117647058823529,13,7,14,0,3,2,6,0,3,2,4,0,0,0,-2,0,False,False,3,2,4,0,False,7,4,7,0,False,7,4,7,0,False,7,4,8,0,False,7,4,7,0,False,7,4,9,0
DAMIMAS_A21B_0831,train,52,8,0.5769230769230769,4,9,30,9,1,2,7,3,1,2,10,6,0,0,3,3,False,False,1,2,10,6,False,2,5,16,5,False,2,5,16,5,False,2,5,18,6,False,2,5,16,5,False,2,6,21,7
DAMIMAS_A21B_0832,train,37,8,0.4864864864864865,0,16,18,3,0,4,5,1,0,4,6,2,0,0,1,1,True,True,0,4,6,2,False,0,9,10,2,False,0,9,10,2,False,0,9,11,2,False,0,9,10,2,False,0,10,12,2
DAMIMAS_A21B_0833,train,22,8,0.5,9,2,11,0,2,1,4,0,2,1,4,0,0,0,0,0,True,True,2,1,4,0,False,5,1,6,0,False,5,1,6,0,False,5,1,6,0,False,5,1,6,0,False,5,1,6,0
DAMIMAS_A21B_0834,train,46,8,0.32608695652173914,3,19,15,9,1,6,5,3,1,5,5,6,0,-1,0,3,False,False,1,5,5,6,False,2,10,8,5,False,2,10,8,5,False,2,11,9,6,False,2,10,8,5,False,2,13,10,7
DAMIMAS_A21B_0835,train,43,8,0.8604651162790697,0,0,37,6,0,0,15,4,0,0,12,4,0,0,-3,0,False,False,0,0,12,4,False,0,0,20,3,False,0,0,20,3,False,0,0,22,3,False,0,0,20,3,False,0,0,25,4
DAMIMAS_A21B_0836,train,36,8,0.4722222222222222,10,9,17,0,3,2,4,0,3,2,5,0,0,0,1,0,True,True,3,2,5,0,False,5,5,9,0,False,5,5,9,0,False,5,5,10,0,False,5,5,9,0,False,6,6,11,0
DAMIMAS_A21B_0837,train,35,8,0.6571428571428571,9,2,23,1,2,1,9,1,2,1,7,1,0,0,-2,0,False,False,2,1,7,1,False,5,1,12,1,False,5,1,12,1,False,5,1,13,1,False,5,1,12,1,False,5,1,15,1
DAMIMAS_A21B_0838,train,38,8,0.3684210526315789,0,3,14,21,0,1,4,7,0,1,4,13,0,0,0,6,False,False,0,1,4,13,False,0,2,7,11,False,0,2,7,11,False,0,2,8,13,False,0,2,7,11,False,0,2,9,15
DAMIMAS_A21B_0839,val,35,8,0.6571428571428571,5,6,23,1,1,1,6,1,1,2,7,1,0,1,1,0,True,True,1,2,7,1,False,3,3,12,1,False,3,3,12,1,False,3,3,13,1,False,3,3,12,1,False,3,4,15,1
DAMIMAS_A21B_0840,train,45,8,0.3333333333333333,8,22,15,0,2,7,6,0,2,6,5,0,0,-1,-1,0,True,True,2,6,5,0,False,4,12,8,0,False,4,12,8,0,False,4,13,9,0,False,4,12,8,0,False,5,15,10,0
DAMIMAS_A21B_0841,train,22,8,0.45454545454545453,8,0,10,4,3,0,4,2,2,0,3,2,-1,0,-1,0,True,True,2,0,3,2,True,4,0,5,2,True,4,0,5,2,True,4,0,5,2,True,4,0,5,2,False,4,0,6,2
DAMIMAS_A21B_0842,train,46,8,0.4782608695652174,8,8,22,8,2,3,7,2,2,2,7,5,0,-1,0,3,False,False,2,2,7,5,False,4,4,12,4,False,4,4,12,4,False,4,5,13,5,False,4,4,12,4,False,5,6,15,6
DAMIMAS_A21B_0843,test,34,8,0.7058823529411765,0,5,24,5,0,1,9,3,0,1,8,3,0,0,-1,0,True,True,0,1,8,3,False,0,3,12,3,False,0,3,12,3,False,0,3,13,3,False,0,3,12,3,False,0,3,15,3
DAMIMAS_A21B_0844,unknown,45,8,0.5111111111111111,4,14,23,4,1,4,9,2,1,4,7,2,0,0,-2,0,False,False,1,4,7,2,False,2,8,12,2,False,2,8,12,2,False,2,9,14,2,False,2,8,12,2,False,2,10,16,3
DAMIMAS_A21B_0845,val,20,8,0.35,4,0,7,9,1,0,3,4,1,0,2,6,0,0,-1,2,False,False,1,0,2,6,True,2,0,4,5,True,2,0,4,5,True,2,0,4,5,True,2,0,4,5,True,2,0,4,5
DAMIMAS_A21B_0846,train,26,8,0.4230769230769231,0,15,11,0,0,4,3,0,0,4,4,0,0,0,1,0,True,True,0,4,4,0,False,0,8,6,0,False,0,8,6,0,False,0,8,6,0,False,0,8,6,0,False,0,9,7,0
DAMIMAS_A21B_0847,test,44,8,0.6590909090909091,5,9,29,1,1,4,10,1,1,2,9,1,0,-2,-1,0,False,False,1,2,9,1,False,3,5,15,1,False,3,5,15,1,False,3,5,17,1,False,3,5,15,1,False,3,6,20,1
DAMIMAS_A21B_0848,val,25,8,0.76,0,6,19,0,0,1,4,0,0,2,6,0,0,1,2,0,False,False,0,2,6,0,False,0,3,10,0,False,0,3,10,0,False,0,3,10,0,False,0,3,10,0,False,0,4,11,0
DAMIMAS_A21B_0849,train,19,8,0.47368421052631576,5,4,9,1,1,1,4,1,1,1,3,1,0,0,-1,0,True,True,1,1,3,1,False,3,2,5,1,False,3,2,5,1,False,3,2,5,1,False,3,2,5,1,False,3,2,5,1
DAMIMAS_A21B_0850,train,43,8,0.5116279069767442,5,9,22,7,1,2,6,4,1,2,7,4,0,0,1,0,True,True,1,2,7,4,False,3,5,12,4,False,3,5,12,4,False,3,5,13,4,False,3,5,12,4,False,3,6,15,5
DAMIMAS_A21B_0851,unknown,51,8,0.6078431372549019,0,17,31,3,0,5,13,3,0,4,10,2,0,-1,-3,-1,False,False,0,4,10,2,False,0,9,16,2,False,0,9,16,2,False,0,10,18,2,False,0,9,16,2,False,0,12,21,2
DAMIMAS_A21B_0852,train,14,8,0.0,4,10,0,0,2,3,0,0,1,3,0,0,-1,0,0,0,True,True,1,3,0,0,False,2,5,0,0,False,2,5,0,0,False,2,5,0,0,False,2,5,0,0,False,2,5,0,0
DAMIMAS_A21B_0853,unknown,31,8,0.5483870967741935,7,6,17,1,2,2,8,1,2,2,5,1,0,0,-3,0,False,False,2,2,5,1,False,4,3,9,1,False,4,3,9,1,False,4,3,9,1,False,4,3,9,1,False,4,4,10,1
DAMIMAS_A21B_0854,unknown,44,8,0.3409090909090909,11,10,15,8,3,3,5,4,3,3,5,5,0,0,0,1,True,True,3,3,5,5,False,6,5,8,4,False,6,5,8,4,False,6,6,9,5,False,6,5,8,4,False,7,7,10,6
LONSUM_A21A_0001,train,12,4,1.0,0,0,12,0,0,0,5,0,0,0,6,0,0,0,1,0,True,True,0,0,6,0,True,0,0,6,0,True,0,0,6,0,True,0,0,6,0,True,0,0,6,0,True,0,0,6,0
LONSUM_A21A_0002,test,13,4,0.3076923076923077,0,9,4,0,0,4,2,0,0,5,2,0,0,1,0,0,True,True,0,4,2,0,True,0,5,2,0,True,0,5,2,0,True,0,5,2,0,True,0,5,2,0,True,0,5,2,0
LONSUM_A21A_0003,val,15,4,0.4666666666666667,0,0,7,8,0,0,4,6,0,0,4,4,0,0,0,-2,False,True,0,0,4,5,False,0,0,4,4,False,0,0,4,4,False,0,0,4,4,False,0,0,4,4,True,0,0,4,5
LONSUM_A21A_0004,train,19,4,0.5789473684210527,0,8,11,0,0,4,6,0,0,4,6,0,0,0,0,0,True,True,0,4,6,0,True,0,4,6,0,True,0,4,6,0,True,0,4,6,0,True,0,4,6,0,True,0,4,6,0
LONSUM_A21A_0005,train,11,4,0.8181818181818182,0,0,9,2,0,0,5,2,0,0,5,1,0,0,0,-1,True,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1,True,0,0,5,1
LONSUM_A21A_0006,train,12,4,0.25,2,4,3,3,1,2,2,2,1,2,2,2,0,0,0,0,True,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2,True,1,2,2,2
LONSUM_A21A_0007,test,15,4,1.0,0,0,15,0,0,0,7,0,0,0,8,0,0,0,1,0,True,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0
LONSUM_A21A_0008,val,3,3,1.0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,-1,0,True,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,1,0,True,0,0,2,0,True,0,0,1,0
LONSUM_A21A_0009,train,13,4,0.38461538461538464,2,2,5,4,1,1,3,3,1,1,3,2,0,0,0,-1,True,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2
LONSUM_A21A_0010,train,16,4,0.4375,0,7,7,2,0,4,3,1,0,4,4,1,0,0,1,0,True,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1,True,0,4,4,1
LONSUM_A21A_0011,train,20,4,0.85,0,2,17,1,0,1,10,1,0,1,9,1,0,0,-1,0,True,True,0,1,9,1,True,0,1,9,1,True,0,1,9,1,True,0,1,9,1,True,0,1,9,1,True,0,1,10,1
LONSUM_A21A_0012,train,11,4,0.36363636363636365,0,5,4,2,0,2,2,1,0,3,2,1,0,1,0,0,True,True,0,2,2,1,True,0,3,2,1,True,0,3,2,1,True,0,3,2,1,True,0,3,2,1,True,0,3,2,1
LONSUM_A21A_0013,train,6,4,1.0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,True,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0
LONSUM_A21A_0014,train,9,4,0.8888888888888888,0,0,8,1,0,0,4,1,0,0,4,1,0,0,0,0,True,True,0,0,4,1,True,0,0,4,1,True,0,0,4,1,True,0,0,4,1,True,0,0,4,1,True,0,0,4,1
LONSUM_A21A_0015,train,17,4,0.7647058823529411,0,0,13,4,0,0,6,3,0,0,7,2,0,0,1,-1,True,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2
LONSUM_A21A_0016,val,4,3,1.0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,True,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0
LONSUM_A21A_0017,train,5,4,1.0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,1,0,True,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0,True,0,0,3,0
LONSUM_A21A_0018,val,12,4,0.5,0,5,6,1,0,2,3,1,0,3,3,1,0,1,0,0,True,True,0,2,3,1,True,0,3,3,1,True,0,3,3,1,True,0,3,3,1,True,0,3,3,1,True,0,3,3,1
LONSUM_A21A_0019,train,17,4,0.7647058823529411,0,2,13,2,0,1,7,1,0,1,7,1,0,0,0,0,True,True,0,1,7,1,True,0,1,7,1,True,0,1,7,1,True,0,1,7,1,True,0,1,7,1,True,0,1,7,1
LONSUM_A21A_0020,train,8,4,0.625,0,3,5,0,0,1,3,0,0,2,3,0,0,1,0,0,True,True,0,2,3,0,True,0,2,3,0,True,0,2,3,0,True,0,2,3,0,True,0,2,3,0,True,0,2,3,0
LONSUM_A21A_0021,val,14,4,0.7142857142857143,0,3,10,1,0,1,5,1,0,2,5,1,0,1,0,0,True,True,0,2,5,1,True,0,2,5,1,True,0,2,5,1,True,0,2,5,1,True,0,2,5,1,True,0,2,5,1
LONSUM_A21A_0022,train,8,3,0.25,0,6,2,0,0,3,2,0,0,3,1,0,0,0,-1,0,True,True,0,3,1,0,True,0,3,1,0,True,0,3,1,0,True,0,3,1,0,True,0,3,1,0,True,0,3,1,0
LONSUM_A21A_0023,train,16,4,1.0,0,0,16,0,0,0,8,0,0,0,8,0,0,0,0,0,True,True,0,0,9,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,9,0
LONSUM_A21A_0024,train,5,4,0.8,0,0,4,1,0,0,1,1,0,0,2,1,0,0,1,0,True,True,0,0,2,1,True,0,0,2,1,True,0,0,2,1,True,0,0,2,1,True,0,0,2,1,True,0,0,2,1
LONSUM_A21A_0025,train,12,4,0.75,0,0,9,3,0,0,4,1,0,0,5,2,0,0,1,1,True,True,0,0,5,2,True,0,0,5,2,True,0,0,5,2,True,0,0,5,2,True,0,0,5,2,True,0,0,5,2
LONSUM_A21A_0026,test,9,3,0.3333333333333333,0,3,3,3,0,1,3,1,0,2,2,2,0,1,-1,1,True,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2
LONSUM_A21A_0027,train,21,4,0.5238095238095238,0,0,11,10,0,0,5,4,0,0,6,5,0,0,1,1,True,False,0,0,6,6,True,0,0,6,5,True,0,0,6,5,True,0,0,6,5,True,0,0,6,5,False,0,0,6,6
LONSUM_A21A_0028,test,18,4,0.8333333333333334,0,1,15,2,0,1,8,1,0,1,8,1,0,0,0,0,True,True,0,1,8,1,True,0,1,8,1,True,0,1,8,1,True,0,1,8,1,True,0,1,8,1,True,0,1,8,1
LONSUM_A21A_0029,train,16,4,0.5625,0,4,9,3,0,2,6,2,0,2,5,2,0,0,-1,0,True,True,0,2,5,2,True,0,2,5,2,True,0,2,5,2,True,0,2,5,2,True,0,2,5,2,True,0,2,5,2
LONSUM_A21A_0030,train,3,3,0.0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,True,True,0,2,0,0,True,0,2,0,0,True,0,2,0,0,True,0,1,0,0,True,0,2,0,0,True,0,1,0,0
