tree_id,split,domain,link_id,sideA,bboxIdA,sideB,bboxIdB,is_loop_across_sides
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-5,6,b4,7,b2,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-6,7,b2,0,b0,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-7,0,b6,1,b2,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-8,7,b4,0,b6,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-9,0,b4,1,b4,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-10,1,b4,2,b3,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-11,2,b3,3,b2,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-12,0,b5,1,b0,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-13,1,b0,2,b0,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-14,2,b0,3,b1,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-15,2,b1,3,b0,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-16,2,b2,3,b4,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-17,3,b4,4,b5,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-18,3,b5,4,b2,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-19,4,b2,5,b6,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-20,3,b6,4,b4,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-21,4,b4,5,b5,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-22,4,b0,5,b0,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-23,5,b0,6,b0,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-24,6,b0,7,b5,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-25,4,b3,5,b4,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-26,4,b1,5,b2,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-27,5,b2,6,b2,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-28,6,b2,7,b1,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-29,7,b1,0,b1,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-30,5,b1,6,b1,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-31,6,b1,7,b0,0
DAMIMAS_A21B_0828,train,DAMIMAS,lnk-32,7,b0,0,b2,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-2,7,b3,0,b0,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-3,0,b3,1,b3,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-4,6,b3,7,b2,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-5,7,b2,0,b3,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-6,0,b1,1,b1,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-7,1,b1,2,b2,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-8,2,b2,3,b3,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-9,0,b4,1,b2,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-10,1,b2,2,b1,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-11,2,b1,3,b1,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-12,3,b1,4,b0,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-13,3,b2,4,b1,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-14,3,b4,4,b2,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-15,3,b0,4,b3,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-16,5,b0,6,b0,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-17,6,b0,7,b0,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-18,6,b1,7,b4,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-19,6,b2,7,b1,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-20,7,b1,0,b2,0
DAMIMAS_A21B_0829,val,DAMIMAS,lnk-21,6,b4,7,b5,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-1,1,b0,2,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-2,2,b1,3,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-3,3,b1,4,b4,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-4,0,b2,1,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-5,6,b3,7,b3,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-6,7,b3,0,b2,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-7,1,b3,2,b2,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-8,2,b2,3,b2,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-9,2,b3,3,b3,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-10,3,b3,4,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-11,2,b0,3,b0,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-12,3,b0,4,b0,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-13,4,b0,5,b0,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-14,4,b3,5,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-15,5,b1,6,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-16,6,b1,7,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-17,4,b2,5,b2,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-18,5,b4,6,b0,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-19,6,b0,7,b0,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-20,7,b0,0,b1,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-21,5,b3,6,b2,0
DAMIMAS_A21B_0830,train,DAMIMAS,lnk-22,6,b2,7,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-2,2,b0,3,b1,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-3,0,b1,1,b5,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-4,6,b5,7,b3,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-5,7,b3,0,b1,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-6,0,b3,1,b3,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-7,1,b3,2,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-8,7,b4,0,b3,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-9,0,b2,1,b4,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-10,6,b6,7,b5,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-11,7,b5,0,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-12,0,b4,1,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-13,1,b2,2,b1,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-14,2,b1,3,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-15,3,b2,4,b6,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-16,1,b1,2,b4,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-17,2,b4,3,b0,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-18,3,b0,4,b0,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-19,4,b0,5,b5,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-20,2,b3,3,b3,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-21,3,b3,4,b5,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-22,4,b5,5,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-23,5,b2,6,b3,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-24,2,b5,3,b5,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-25,3,b5,4,b1,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-26,4,b1,5,b6,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-27,3,b4,4,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-28,4,b2,5,b1,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-29,5,b1,6,b1,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-30,4,b3,5,b3,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-31,5,b3,6,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-32,6,b2,7,b1,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-33,5,b0,6,b0,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-34,6,b0,7,b0,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-35,7,b0,0,b6,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-36,5,b4,6,b4,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-37,6,b4,7,b2,0
DAMIMAS_A21B_0831,train,DAMIMAS,lnk-38,7,b2,0,b5,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-0,0,b1,1,b3,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-1,1,b3,2,b4,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-2,7,b0,0,b1,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-3,0,b2,1,b4,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-4,7,b3,0,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-5,0,b0,1,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-6,1,b2,2,b3,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-7,2,b3,3,b4,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-8,1,b0,2,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-9,2,b2,3,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-10,3,b2,4,b3,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-11,1,b1,2,b1,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-12,2,b1,3,b3,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-13,2,b0,3,b0,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-14,3,b0,4,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-15,4,b2,5,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-16,3,b1,4,b1,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-17,4,b1,5,b1,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-18,5,b1,6,b3,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-19,4,b0,5,b0,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-20,5,b0,6,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-21,6,b2,7,b4,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-22,5,b4,6,b1,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-23,6,b1,7,b2,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-24,5,b3,6,b0,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-25,6,b0,7,b1,0
DAMIMAS_A21B_0832,train,DAMIMAS,lnk-26,7,b1,0,b3,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-1,0,b2,1,b0,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-2,1,b0,2,b0,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-3,2,b0,3,b0,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-4,3,b0,4,b3,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-5,2,b1,3,b1,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-6,3,b1,4,b2,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-7,3,b2,4,b1,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-8,4,b1,5,b2,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-9,4,b0,5,b0,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-10,5,b0,6,b0,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-11,6,b0,7,b1,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-12,5,b1,6,b1,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-13,6,b1,7,b2,0
DAMIMAS_A21B_0833,train,DAMIMAS,lnk-14,7,b0,0,b1,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-1,1,b0,2,b5,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-2,7,b0,0,b0,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-3,0,b3,1,b4,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-4,1,b4,2,b6,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-5,7,b2,0,b3,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-6,0,b2,1,b1,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-7,1,b1,2,b0,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-8,2,b0,3,b4,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-9,3,b4,4,b4,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-10,0,b5,1,b3,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-11,1,b3,2,b3,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-12,2,b3,3,b2,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-13,3,b2,4,b5,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-14,0,b4,1,b2,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-15,1,b2,2,b2,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-16,2,b1,3,b3,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-17,3,b3,4,b3,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-18,2,b4,3,b1,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-19,3,b1,4,b1,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-20,4,b1,5,b1,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-21,3,b0,4,b0,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-22,4,b0,5,b0,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-23,4,b6,5,b2,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-24,5,b2,6,b4,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-25,4,b2,5,b4,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-26,5,b4,6,b2,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-27,6,b0,7,b1,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-28,7,b1,0,b1,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-29,6,b3,7,b4,0
DAMIMAS_A21B_0834,train,DAMIMAS,lnk-30,6,b1,7,b3,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-0,0,b2,1,b4,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-1,5,b3,6,b3,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-2,6,b3,7,b1,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-3,7,b1,0,b2,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-4,0,b1,1,b3,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-5,1,b3,2,b4,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-6,6,b0,7,b0,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-7,7,b0,0,b1,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-8,0,b4,1,b2,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-9,0,b0,1,b1,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-10,1,b1,2,b3,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-11,2,b3,3,b3,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-12,1,b0,2,b0,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-13,2,b0,3,b2,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-14,2,b2,3,b4,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-15,2,b1,3,b1,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-16,3,b1,4,b3,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-17,3,b5,4,b4,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-18,3,b0,4,b0,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-19,4,b2,5,b2,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-20,4,b1,5,b1,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-21,5,b1,6,b4,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-22,5,b0,6,b2,0
DAMIMAS_A21B_0835,train,DAMIMAS,lnk-23,6,b2,7,b5,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-2,2,b0,3,b0,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-3,0,b4,1,b1,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-4,1,b1,2,b1,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-5,7,b1,0,b4,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-6,0,b3,1,b3,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-7,6,b1,7,b2,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-8,7,b2,0,b3,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-9,0,b1,1,b2,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-10,5,b0,6,b0,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-11,6,b0,7,b0,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-12,7,b0,0,b1,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-13,0,b5,1,b4,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-14,1,b4,2,b2,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-15,2,b2,3,b3,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-16,3,b3,4,b1,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-17,2,b3,3,b1,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-18,3,b1,4,b0,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-19,4,b0,5,b2,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-20,5,b2,6,b4,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-21,3,b2,4,b2,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-22,4,b2,5,b3,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-23,5,b3,6,b3,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-24,4,b3,5,b1,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-25,5,b1,6,b2,0
DAMIMAS_A21B_0836,train,DAMIMAS,lnk-26,6,b2,7,b3,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-2,2,b0,3,b0,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-3,0,b1,1,b2,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-4,1,b2,2,b2,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-5,6,b1,7,b1,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-6,7,b1,0,b1,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-7,0,b2,1,b1,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-8,1,b3,2,b1,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-9,2,b1,3,b1,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-10,3,b1,4,b2,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-11,3,b2,4,b3,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-12,4,b3,5,b2,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-13,5,b2,6,b3,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-14,3,b3,4,b0,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-15,4,b0,5,b1,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-16,4,b1,5,b0,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-17,5,b0,6,b0,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-18,6,b0,7,b0,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-19,7,b0,0,b3,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-20,5,b3,6,b2,0
DAMIMAS_A21B_0837,train,DAMIMAS,lnk-21,6,b4,7,b2,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-1,5,b2,6,b4,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-2,6,b4,7,b1,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-3,7,b1,0,b1,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-4,0,b2,1,b1,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-5,1,b1,2,b2,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-6,7,b2,0,b2,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-7,1,b4,2,b4,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-8,2,b4,3,b0,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-9,1,b2,2,b1,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-10,2,b1,3,b1,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-11,3,b1,4,b2,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-12,1,b3,2,b0,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-13,2,b3,3,b2,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-14,3,b2,4,b4,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-15,3,b3,4,b0,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-16,4,b0,5,b4,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-17,5,b4,6,b2,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-18,3,b4,4,b5,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-19,4,b5,5,b0,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-20,4,b1,5,b3,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-21,5,b3,6,b1,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-22,5,b1,6,b3,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-23,6,b3,7,b0,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-24,7,b0,0,b0,0
DAMIMAS_A21B_0838,train,DAMIMAS,lnk-25,5,b5,6,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-1,5,b0,6,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-2,6,b0,7,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-3,7,b0,0,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-4,0,b2,1,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-5,1,b0,2,b2,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-6,2,b2,3,b3,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-7,6,b3,7,b2,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-8,7,b2,0,b2,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-9,0,b4,1,b4,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-10,1,b4,2,b3,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-11,0,b3,1,b3,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-12,1,b3,2,b1,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-13,2,b1,3,b1,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-14,3,b1,4,b1,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-15,4,b1,5,b4,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-16,1,b2,2,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-17,2,b0,3,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-18,3,b0,4,b2,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-19,4,b2,5,b3,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-20,3,b2,4,b0,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-21,4,b0,5,b1,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-22,5,b1,6,b1,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-23,5,b2,6,b2,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-24,6,b2,7,b1,0
DAMIMAS_A21B_0839,val,DAMIMAS,lnk-25,7,b1,0,b1,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-0,0,b3,1,b2,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-1,1,b2,2,b2,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-2,2,b2,3,b4,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-3,0,b2,1,b1,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-4,0,b0,1,b0,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-5,6,b2,7,b0,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-6,7,b0,0,b0,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-7,0,b4,1,b3,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-8,1,b3,2,b1,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-9,2,b1,3,b3,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-10,3,b3,4,b6,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-11,1,b4,2,b0,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-12,2,b0,3,b0,0
DAMIMAS_A21B_0840,train,DAMIMAS,lnk-13,3,b0,4,b5,0
